id,longitud,latitud,demanda
5062,-56.160255,-34.893658,71
5063,-56.159874,-34.89445,118
5064,-56.16363,-34.896416,172
5065,-56.159832,-34.901752,0
5066,-56.15981,-34.90176,687
5067,-56.15853,-34.901108,0
5068,-56.15839,-34.900562,0
5069,-56.157894,-34.90023,122
5070,-56.157547,-34.900127,0
5071,-56.156822,-34.899548,0
5072,-56.153442,-34.8991,232
5073,-56.153336,-34.89989,166
5074,-56.15319,-34.90081,0
5075,-56.152893,-34.902435,430
5076,-56.15281,-34.902912,0
5077,-56.152798,-34.90295,0
5078,-56.15375,-34.902954,599
5079,-56.15375,-34.90293,0
5080,-56.153942,-34.901722,147
5081,-56.154346,-34.900997,0
5082,-56.154953,-34.90106,0
5083,-56.155434,-34.901108,86
5084,-56.156464,-34.901226,0
5085,-56.156513,-34.901234,0
5086,-56.157383,-34.90171,0
5087,-56.157387,-34.90175,180
5088,-56.157608,-34.90293,212
5089,-56.157616,-34.90298,0
5090,-56.158848,-34.902546,0
5091,-56.158844,-34.902515,0
5092,-56.158546,-34.902115,0
5093,-56.158024,-34.90227,559
5094,-56.157932,-34.902306,0
5095,-56.156006,-34.90227,0
5096,-56.15568,-34.90224,465
5097,-56.15471,-34.90214,91
5098,-56.15447,-34.902428,150
5099,-56.156654,-34.9004,0
5100,-56.15658,-34.900383,212
5101,-56.155575,-34.900208,255
5102,-56.155533,-34.900204,0
5103,-56.15456,-34.900036,132
5104,-56.152622,-34.89969,118
5105,-56.151817,-34.90271,0
5106,-56.151825,-34.902668,336
5107,-56.151943,-34.902004,356
5108,-56.152164,-34.90046,114
5109,-56.152348,-34.899372,0
5110,-56.152035,-34.898937,69
5111,-56.15189,-34.899265,0
5112,-56.151398,-34.900417,0
5113,-56.15109,-34.901592,138
5114,-56.150883,-34.902824,0
5115,-56.15088,-34.90285,0
5116,-56.149857,-34.902645,0
5117,-56.1499,-34.902393,677
5118,-56.150066,-34.901424,0
5119,-56.15015,-34.90094,234
5120,-56.15036,-34.899776,345
5121,-56.14958,-34.899128,436
5122,-56.148174,-34.899044,0
5123,-56.14807,-34.89973,0
5124,-56.147953,-34.900467,0
5125,-56.147785,-34.901527,0
5126,-56.147655,-34.90236,363
5127,-56.147655,-34.902374,30
5128,-56.148643,-34.902756,0
5129,-56.148647,-34.902695,0
5130,-56.148796,-34.90171,0
5131,-56.14883,-34.90135,134
5132,-56.14899,-34.900227,190
5133,-56.1491,-34.899605,135
5134,-56.147133,-34.898838,150
5135,-56.146633,-34.899727,219
5136,-56.146538,-34.900433,211
5137,-56.14639,-34.901546,0
5138,-56.14632,-34.90207,375
5139,-56.150517,-34.89879,0
5140,-56.150692,-34.897896,209
5141,-56.14978,-34.89721,434
5142,-56.149746,-34.897194,0
5143,-56.1483,-34.896587,216
5144,-56.150543,-34.895245,122
5145,-56.149326,-34.89517,0
5146,-56.149162,-34.895836,0
5147,-56.147045,-34.89638,0
5148,-56.147102,-34.897194,198
5149,-56.148243,-34.89737,0
5150,-56.140003,-34.9012,0
5151,-56.14001,-34.901184,0
5152,-56.140266,-34.900463,985
5153,-56.14065,-34.899445,0
5154,-56.140778,-34.89905,122
5155,-56.141052,-34.898327,0
5156,-56.14215,-34.898396,125
5157,-56.142235,-34.89868,88
5158,-56.142002,-34.899403,153
5159,-56.14165,-34.900303,48
5160,-56.14127,-34.901287,196
5161,-56.14115,-34.90163,0
5162,-56.14225,-34.90202,90
5163,-56.142506,-34.901257,76
5164,-56.14275,-34.900433,75
5165,-56.143105,-34.89941,357
5166,-56.1434,-34.898483,155
5167,-56.143772,-34.897343,209
5168,-56.144016,-34.89658,0
5169,-56.1442,-34.896034,474
5170,-56.143353,-34.89574,0
5171,-56.143112,-34.89641,14
5172,-56.14277,-34.89738,84
5173,-56.144157,-34.89884,168
5174,-56.145092,-34.89906,0
5175,-56.14547,-34.899143,330
5176,-56.146084,-34.899284,0
5177,-56.143665,-34.90201,179
5178,-56.143837,-34.901505,0
5179,-56.143898,-34.901283,93
5180,-56.144146,-34.90052,0
5181,-56.14444,-34.89961,291
5182,-56.144794,-34.898495,0
5183,-56.14504,-34.89769,427
5184,-56.14563,-34.89692,0
5185,-56.14565,-34.89692,145
5186,-56.13745,-34.8949,220
5187,-56.136555,-34.89428,0
5188,-56.136345,-34.894844,152
5189,-56.13611,-34.89551,138
5190,-56.135845,-34.896267,253
5191,-56.13504,-34.89687,268
5192,-56.134266,-34.8968,0
5193,-56.134056,-34.897396,0
5194,-56.133785,-34.898193,133
5195,-56.1336,-34.89878,193
5196,-56.133408,-34.899345,114
5197,-56.13579,-34.899704,364
5198,-56.135895,-34.89943,0
5199,-56.136276,-34.89835,0
5200,-56.136524,-34.897594,72
5201,-56.13591,-34.897087,0
5202,-56.135456,-34.897285,85
5203,-56.13511,-34.89826,155
5204,-56.134724,-34.89935,0
5205,-56.1375,-34.899796,0
5206,-56.13786,-34.90054,277
5207,-56.13786,-34.900562,94
5208,-56.13873,-34.90008,0
5209,-56.13907,-34.899124,119
5210,-56.13854,-34.89877,304
5211,-56.138138,-34.898674,0
5212,-56.136707,-34.898323,0
5213,-56.13678,-34.89866,110
5214,-56.137337,-34.899155,0
5215,-56.13765,-34.89827,123
5216,-56.138046,-34.89649,0
5217,-56.13801,-34.89648,121
5218,-56.137394,-34.896343,132
5219,-56.13726,-34.89565,0
5220,-56.137787,-34.8954,0
5221,-56.138496,-34.895576,0
5222,-56.13898,-34.894882,302
5223,-56.139996,-34.89594,84
5224,-56.14144,-34.896217,54
5225,-56.141785,-34.895794,157
5226,-56.1399,-34.89484,0
5227,-56.130257,-34.89873,87
5228,-56.130653,-34.8982,0
5229,-56.131626,-34.89805,121
5230,-56.131714,-34.898598,0
5231,-56.13124,-34.89896,0
5232,-56.13104,-34.896305,0
5233,-56.131012,-34.89633,211
5234,-56.130577,-34.89743,57
5235,-56.128918,-34.89804,309
5236,-56.129295,-34.89758,118
5237,-56.129757,-34.89696,52
5238,-56.129856,-34.89623,356
5239,-56.13009,-34.89538,0
5240,-56.130123,-34.895355,0
5241,-56.129684,-34.894737,0
5242,-56.129524,-34.895115,536
5243,-56.1295,-34.895744,0
5244,-56.129467,-34.895897,372
5245,-56.12858,-34.897167,203
5246,-56.12811,-34.897778,114
5247,-56.128094,-34.897797,153
5248,-56.126465,-34.89758,125
5249,-56.127544,-34.89659,501
5250,-56.12786,-34.89659,0
5251,-56.12858,-34.8966,0
5252,-56.128616,-34.896603,0
5253,-56.13137,-34.893425,0
5254,-56.13192,-34.893955,257
5255,-56.132885,-34.894196,250
5256,-56.134186,-34.894527,202
5257,-56.134743,-34.89465,57
5258,-56.13491,-34.89493,96
5259,-56.13403,-34.89552,197
5260,-56.132874,-34.895226,161
5261,-56.13188,-34.894966,0
5262,-56.13116,-34.8948,0
5263,-56.1302,-34.89455,120
5264,-56.129772,-34.894157,0
5265,-56.129803,-34.893597,101
5266,-56.131046,-34.89575,0
5267,-56.13109,-34.895756,295
5268,-56.131977,-34.895985,0
5269,-56.13289,-34.896217,78
5270,-56.133625,-34.89639,106
5271,-56.133343,-34.89751,87
5272,-56.132797,-34.897537,0
5273,-56.13264,-34.898014,0
5274,-56.132835,-34.89826,220
5275,-56.133385,-34.8984,0
5276,-56.15027,-34.8906,0
5277,-56.14985,-34.891422,0
5278,-56.14926,-34.892376,0
5279,-56.14894,-34.893044,0
5280,-56.148403,-34.894028,0
5281,-56.148174,-34.8944,130
5282,-56.147842,-34.894978,229
5283,-56.147587,-34.8954,0
5284,-56.145752,-34.895706,0
5285,-56.14576,-34.8957,281
5286,-56.146416,-34.89458,119
5287,-56.14662,-34.894222,0
5288,-56.146805,-34.893932,0
5289,-56.14697,-34.893646,219
5290,-56.147552,-34.892643,320
5291,-56.14769,-34.892426,0
5292,-56.148296,-34.89138,477
5293,-56.14813,-34.890923,0
5294,-56.148956,-34.88984,412
5295,-56.148968,-34.88983,0
5296,-56.14838,-34.889725,76
5297,-56.14811,-34.89012,126
5298,-56.14767,-34.89078,0
5299,-56.14716,-34.891552,297
5300,-56.14631,-34.89158,215
5301,-56.145638,-34.8925,149
5302,-56.145985,-34.892673,0
5303,-56.14697,-34.893112,0
5304,-56.148113,-34.893642,277
5305,-56.149235,-34.894142,0
5306,-56.149616,-34.89408,0
5307,-56.149467,-34.89381,365
5308,-56.14852,-34.892418,324
5309,-56.1476,-34.892086,0
5310,-56.146935,-34.891857,0
5311,-56.14615,-34.89304,0
5312,-56.145844,-34.893475,0
5313,-56.14567,-34.89377,0
5314,-56.145386,-34.894203,116
5315,-56.145287,-34.894753,135
5316,-56.145325,-34.895454,64
5317,-56.14532,-34.895477,0
5318,-56.145924,-34.890507,175
5319,-56.14633,-34.889782,134
5320,-56.146706,-34.889107,410
5321,-56.14682,-34.888885,60
5322,-56.145668,-34.888668,0
5323,-56.145657,-34.888687,0
5324,-56.14482,-34.88863,503
5325,-56.144176,-34.88812,0
5326,-56.144043,-34.887856,0
5327,-56.14406,-34.887844,0
5328,-56.14175,-34.887512,0
5329,-56.14161,-34.887844,0
5330,-56.142128,-34.88851,145
5331,-56.142593,-34.888714,191
5332,-56.143513,-34.888622,0
5333,-56.144665,-34.88978,0
5334,-56.14557,-34.890686,136
5335,-56.145237,-34.89116,0
5336,-56.144188,-34.890743,138
5337,-56.1438,-34.889984,238
5338,-56.143425,-34.88962,125
5339,-56.142727,-34.88936,0
5340,-56.141457,-34.889847,82
5341,-56.141163,-34.8896,0
5342,-56.141857,-34.89084,0
5343,-56.14254,-34.89114,298
5344,-56.143177,-34.891415,0
5345,-56.1442,-34.891872,0
5346,-56.145092,-34.892273,118
5347,-56.14431,-34.893017,189
5348,-56.143005,-34.892464,108
5349,-56.141922,-34.892017,0
5350,-56.141586,-34.89189,0
5351,-56.140526,-34.891483,112
5352,-56.14027,-34.8921,164
5353,-56.14094,-34.892418,329
5354,-56.14213,-34.892963,276
5355,-56.1429,-34.89332,233
5356,-56.143295,-34.89375,0
5357,-56.14326,-34.893787,150
5358,-56.142403,-34.8951,101
5359,-56.14072,-34.89457,429
5360,-56.140972,-34.893845,0
5361,-56.14099,-34.893803,0
5362,-56.14203,-34.894073,0
5363,-56.142643,-34.894344,0
5364,-56.143135,-34.894573,140
5365,-56.1398,-34.886963,0
5366,-56.13804,-34.887135,19
5367,-56.13916,-34.887554,274
5368,-56.139797,-34.8878,155
5369,-56.140957,-34.88824,162
5370,-56.141094,-34.889328,0
5371,-56.139637,-34.888992,0
5372,-56.13888,-34.888695,0
5373,-56.137726,-34.88826,0
5374,-56.136997,-34.887974,365
5375,-56.135914,-34.888515,193
5376,-56.13716,-34.889,0
5377,-56.1379,-34.889282,123
5378,-56.139027,-34.889713,132
5379,-56.13964,-34.88995,47
5380,-56.140625,-34.89058,0
5381,-56.140064,-34.89129,0
5382,-56.139423,-34.89103,210
5383,-56.13859,-34.890724,0
5384,-56.13831,-34.89061,479
5385,-56.13733,-34.890232,168
5386,-56.136124,-34.889774,0
5387,-56.13511,-34.889378,0
5388,-56.134308,-34.89054,137
5389,-56.134342,-34.89056,0
5390,-56.135395,-34.89104,253
5391,-56.13622,-34.891434,366
5392,-56.137093,-34.89182,170
5393,-56.138283,-34.892376,428
5394,-56.139576,-34.89319,0
5395,-56.13879,-34.89391,239
5396,-56.13777,-34.893456,0
5397,-56.13735,-34.89326,130
5398,-56.1362,-34.89273,97
5399,-56.135025,-34.892193,0
5400,-56.13437,-34.89302,515
5401,-56.135643,-34.893066,121
5402,-56.13418,-34.8933,0
5403,-56.13403,-34.891735,106
5404,-56.13336,-34.891426,457
5405,-56.132137,-34.891598,0
5406,-56.132824,-34.892666,0
5407,-56.13286,-34.892708,0
5408,-56.131416,-34.892822,376
5409,-56.131657,-34.892097,0
5410,-56.16347,-34.8923,250
5411,-56.164032,-34.891987,0
5412,-56.16404,-34.891983,0
5413,-56.164055,-34.89197,164
5414,-56.164677,-34.891624,0
5415,-56.164436,-34.89133,141
5416,-56.163933,-34.891094,210
5417,-56.163624,-34.89127,102
5418,-56.162823,-34.89172,235
5419,-56.162468,-34.89192,0
5420,-56.162117,-34.89211,526
5421,-56.16104,-34.89219,0
5422,-56.16102,-34.892166,0
5423,-56.16045,-34.891724,603
5424,-56.15956,-34.891018,0
5425,-56.159527,-34.891,0
5426,-56.157475,-34.89146,0
5427,-56.157486,-34.891445,293
5428,-56.158047,-34.89043,276
5429,-56.15805,-34.890415,0
5430,-56.15948,-34.889763,175
5431,-56.163673,-34.887062,221
5432,-56.164227,-34.887974,0
5433,-56.16421,-34.88829,199
5434,-56.164024,-34.888412,0
5435,-56.164013,-34.888424,0
5436,-56.163128,-34.888958,0
5437,-56.16226,-34.88866,234
5438,-56.16188,-34.888184,0
5439,-56.161217,-34.88887,0
5440,-56.162083,-34.889874,255
5441,-56.162735,-34.890465,0
5442,-56.16305,-34.890285,134
5443,-56.163933,-34.889797,208
5444,-56.16387,-34.88897,196
5445,-56.16316,-34.88787,351
5446,-56.163174,-34.88789,205
5447,-56.163593,-34.88611,0
5448,-56.163567,-34.88608,0
5449,-56.163548,-34.886055,0
5450,-56.162647,-34.885807,254
5451,-56.162197,-34.886116,0
5452,-56.16169,-34.886482,0
5453,-56.16165,-34.886494,459
5454,-56.160522,-34.887306,39
5455,-56.159397,-34.88803,63
5456,-56.159325,-34.888077,0
5457,-56.158775,-34.888382,39
5458,-56.158695,-34.888424,0
5459,-56.157425,-34.88902,332
5460,-56.15644,-34.889423,355
5461,-56.156418,-34.88943,0
5462,-56.155296,-34.889877,0
5463,-56.154613,-34.88818,0
5464,-56.15468,-34.88815,191
5465,-56.15628,-34.887726,281
5466,-56.157043,-34.887756,0
5467,-56.15771,-34.887516,0
5468,-56.15852,-34.886993,0
5469,-56.15893,-34.886692,0
5470,-56.15897,-34.886665,0
5471,-56.1597,-34.88617,268
5472,-56.15978,-34.886105,0
5473,-56.16116,-34.885082,0
5474,-56.161617,-34.88477,791
5475,-56.161022,-34.884033,0
5476,-56.160442,-34.884514,0
5477,-56.159702,-34.88392,0
5478,-56.159664,-34.883896,252
5479,-56.159107,-34.883232,0
5480,-56.158527,-34.88334,144
5481,-56.157623,-34.884155,0
5482,-56.15771,-34.884777,0
5483,-56.157772,-34.888298,342
5484,-56.156925,-34.887325,0
5485,-56.155884,-34.88608,233
5486,-56.155853,-34.886044,0
5487,-56.154087,-34.88742,0
5488,-56.154057,-34.887447,0
5489,-56.15308,-34.888798,122
5490,-56.153057,-34.888832,0
5491,-56.15267,-34.889385,0
5492,-56.15244,-34.88977,0
5493,-56.15449,-34.89007,686
5494,-56.15274,-34.88961,0
5495,-56.14839,-34.888123,0
5496,-56.150738,-34.889717,0
5497,-56.150787,-34.88898,0
5498,-56.14991,-34.88884,0
5499,-56.152122,-34.88946,313
5500,-56.15126,-34.88915,0
5501,-56.152023,-34.88725,0
5502,-56.15202,-34.886913,0
5503,-56.15166,-34.88674,157
5504,-56.15013,-34.88602,0
5505,-56.149143,-34.88729,187
5506,-56.14989,-34.887543,342
5507,-56.150936,-34.8879,264
5508,-56.151447,-34.88809,0
5509,-56.152412,-34.886494,0
5510,-56.152615,-34.88612,0
5511,-56.15188,-34.885067,0
5512,-56.151577,-34.885674,600
5513,-56.151073,-34.886658,0
5514,-56.1535,-34.885616,0
5515,-56.154472,-34.886173,327
5516,-56.15545,-34.885937,0
5517,-56.156246,-34.885242,0
5518,-56.15696,-34.884575,0
5519,-56.159103,-34.88264,99
5520,-56.15917,-34.882187,0
5521,-56.15857,-34.882275,0
5522,-56.157627,-34.882797,0
5523,-56.156918,-34.88322,221
5524,-56.15618,-34.88363,0
5525,-56.15612,-34.883667,0
5526,-56.154312,-34.882786,0
5527,-56.155174,-34.882305,0
5528,-56.15676,-34.88142,123
5529,-56.15711,-34.881218,201
5530,-56.156338,-34.880527,0
5531,-56.15555,-34.880653,148
5532,-56.15498,-34.87999,0
5533,-56.15435,-34.880737,146
5534,-56.15503,-34.881527,68
5535,-56.155872,-34.88255,216
5536,-56.149006,-34.91441,0
5537,-56.149536,-34.913746,0
5538,-56.150333,-34.91277,602
5539,-56.151024,-34.91195,0
5540,-56.15174,-34.91105,0
5541,-56.152313,-34.910378,537
5542,-56.152927,-34.909637,0
5543,-56.15294,-34.909626,573
5544,-56.15352,-34.908733,0
5545,-56.15381,-34.908085,559
5546,-56.15444,-34.906624,241
5547,-56.154823,-34.905693,223
5548,-56.155354,-34.90453,0
5549,-56.155613,-34.90393,0
5550,-56.156055,-34.90261,0
5551,-56.156418,-34.901737,68
5552,-56.157223,-34.899776,66
5553,-56.16132,-34.902508,421
5554,-56.16134,-34.902546,0
5555,-56.16221,-34.903652,780
5556,-56.162994,-34.904797,0
5557,-56.1608,-34.90693,0
5558,-56.16075,-34.90694,0
5559,-56.159306,-34.90739,0
5560,-56.158455,-34.907635,362
5561,-56.158367,-34.907665,221
5562,-56.15681,-34.90818,150
5563,-56.15634,-34.908333,0
5564,-56.15605,-34.908424,621
5565,-56.15529,-34.908657,0
5566,-56.161106,-34.911564,410
5567,-56.162704,-34.911015,0
5568,-56.162663,-34.91127,0
5569,-56.161907,-34.911514,0
5570,-56.16149,-34.911636,0
5571,-56.15943,-34.912327,230
5572,-56.157078,-34.913097,89
5573,-56.155666,-34.913544,268
5574,-56.1537,-34.91415,545
5575,-56.15368,-34.91415,0
5576,-56.15216,-34.91452,0
5577,-56.1521,-34.91454,397
5578,-56.15132,-34.914745,0
5579,-56.1513,-34.91475,375
5580,-56.150124,-34.915062,421
5581,-56.148884,-34.889183,300
5582,-56.15013,-34.889732,288
5583,-56.1513,-34.890083,179
5584,-56.152588,-34.890373,0
5585,-56.15464,-34.890907,0
5586,-56.155087,-34.890747,0
5587,-56.154,-34.88899,440
5588,-56.15386,-34.88873,0
5589,-56.153255,-34.887577,255
5590,-56.15285,-34.88639,73
5591,-56.152477,-34.885025,0
5592,-56.152153,-34.88335,155
5593,-56.154007,-34.882797,368
5594,-56.15485,-34.88329,943
5595,-56.15556,-34.88373,0
5596,-56.155964,-34.88417,348
5597,-56.157383,-34.885918,587
5598,-56.158714,-34.887466,149
5599,-56.155556,-34.890553,377
5600,-56.149776,-34.894444,291
5601,-56.148,-34.895668,129
5602,-56.1293,-34.8939,155
5603,-56.1324,-34.897526,16
5604,-56.13287,-34.89886,61
5605,-56.139107,-34.90038,0
5606,-56.13904,-34.900455,0
5607,-56.138317,-34.90216,162
5608,-56.13809,-34.902798,234
5609,-56.13715,-34.90536,254
5610,-56.13683,-34.906284,260
5611,-56.136227,-34.90798,79
5612,-56.14912,-34.87991,403
5613,-56.14946,-34.880104,0
5614,-56.150913,-34.88099,80
5615,-56.15214,-34.881203,0
5616,-56.15163,-34.878994,160
5617,-56.150337,-34.878372,0
5618,-56.14948,-34.879047,0
5619,-56.149494,-34.87906,0
5620,-56.15164,-34.880184,0
5621,-56.153122,-34.88095,73
5622,-56.15341,-34.880108,183
5623,-56.15291,-34.87969,0
5624,-56.149765,-34.878315,0
5625,-56.150486,-34.878815,170
5626,-56.151844,-34.87974,0
5627,-56.152122,-34.878754,174
5628,-56.152126,-34.877785,0
5629,-56.15346,-34.879074,374
5630,-56.153965,-34.879482,0
5631,-56.15333,-34.87812,0
5632,-56.151093,-34.878162,321
5633,-56.151093,-34.874832,60
5634,-56.151524,-34.875313,136
5635,-56.15303,-34.87521,62
5636,-56.153275,-34.874607,95
5637,-56.15005,-34.874825,135
5638,-56.14945,-34.875664,72
5639,-56.148575,-34.87655,0
5640,-56.14803,-34.877197,0
5641,-56.14697,-34.878517,0
5642,-56.14695,-34.87854,0
5643,-56.14912,-34.877754,236
5644,-56.147808,-34.877968,120
5645,-56.148678,-34.87846,198
5646,-56.149647,-34.876617,184
5647,-56.1502,-34.87595,31
5648,-56.150776,-34.875233,99
5649,-56.151783,-34.873142,128
5650,-56.15205,-34.872208,0
5651,-56.151245,-34.87179,62
5652,-56.15066,-34.872486,0
5653,-56.14992,-34.873352,135
5654,-56.14971,-34.873608,0
5655,-56.148773,-34.874714,132
5656,-56.14823,-34.87537,285
5657,-56.14776,-34.87594,142
5658,-56.146275,-34.877556,106
5659,-56.146973,-34.8767,100
5660,-56.146427,-34.868343,0
5661,-56.14572,-34.869118,0
5662,-56.144886,-34.870125,343
5663,-56.14395,-34.87125,0
5664,-56.143917,-34.87129,0
5665,-56.143112,-34.872257,88
5666,-56.1422,-34.873363,108
5667,-56.141533,-34.87418,206
5668,-56.14153,-34.874187,0
5669,-56.14203,-34.87467,277
5670,-56.142487,-34.874508,0
5671,-56.143276,-34.873558,0
5672,-56.144196,-34.872665,286
5673,-56.143284,-34.874413,307
5674,-56.14472,-34.871826,0
5675,-56.14599,-34.870285,499
5676,-56.14731,-34.868687,0
5677,-56.148224,-34.869324,100
5678,-56.147934,-34.86966,0
5679,-56.147087,-34.870647,545
5680,-56.145977,-34.87176,210
5681,-56.14882,-34.87011,125
5682,-56.14777,-34.871346,0
5683,-56.14726,-34.871937,0
5684,-56.14725,-34.871952,130
5685,-56.146812,-34.872463,103
5686,-56.145847,-34.872967,223
5687,-56.146046,-34.873283,0
5688,-56.145027,-34.87396,187
5689,-56.144608,-34.874466,149
5690,-56.144424,-34.875046,0
5691,-56.14409,-34.875862,240
5692,-56.144924,-34.87602,0
5693,-56.14494,-34.876003,0
5694,-56.145767,-34.875015,100
5695,-56.14579,-34.87499,0
5696,-56.14651,-34.874146,0
5697,-56.14693,-34.87367,129
5698,-56.147655,-34.872787,0
5699,-56.14827,-34.87191,71
5700,-56.14892,-34.87129,109
5701,-56.14947,-34.870636,0
5702,-56.1507,-34.870876,210
5703,-56.149883,-34.87182,197
5704,-56.149464,-34.872334,88
5705,-56.149075,-34.87278,221
5706,-56.148502,-34.873478,196
5707,-56.147785,-34.87435,202
5708,-56.147064,-34.875195,127
5709,-56.146446,-34.87594,104
5710,-56.14598,-34.876484,353
5711,-56.145576,-34.87697,113
5712,-56.134575,-34.86673,168
5713,-56.135777,-34.866547,164
5714,-56.13666,-34.866398,113
5715,-56.135574,-34.86716,57
5716,-56.13647,-34.867386,0
5717,-56.136932,-34.867325,213
5718,-56.13773,-34.867218,143
5719,-56.139004,-34.86718,76
5720,-56.139008,-34.86723,0
5721,-56.138866,-34.868076,139
5722,-56.138584,-34.868538,155
5723,-56.135937,-34.868492,98
5724,-56.135902,-34.868496,0
5725,-56.134953,-34.86863,46
5726,-56.134937,-34.868633,0
5727,-56.134922,-34.868633,0
5728,-56.135227,-34.86938,123
5729,-56.136776,-34.869102,227
5730,-56.137844,-34.86891,177
5731,-56.138153,-34.869392,163
5732,-56.135998,-34.87097,334
5733,-56.136642,-34.871662,44
5734,-56.13666,-34.87165,0
5735,-56.1374,-34.871166,100
5736,-56.136826,-34.87019,0
5737,-56.136795,-34.870155,0
5738,-56.13614,-34.87007,104
5739,-56.135334,-34.87036,89
5740,-56.137825,-34.872276,309
5741,-56.137535,-34.87176,60
5742,-56.138035,-34.87117,149
5743,-56.1386,-34.87048,0
5744,-56.13919,-34.870716,395
5745,-56.13995,-34.87121,0
5746,-56.139935,-34.87122,0
5747,-56.13954,-34.871674,0
5748,-56.138947,-34.872375,100
5749,-56.138367,-34.873077,0
5750,-56.13834,-34.873104,0
5751,-56.13909,-34.873676,171
5752,-56.13987,-34.872723,94
5753,-56.140285,-34.872204,112
5754,-56.140373,-34.87212,0
5755,-56.140915,-34.871468,123
5756,-56.141884,-34.871975,208
5757,-56.141678,-34.87225,0
5758,-56.141212,-34.872837,216
5759,-56.140293,-34.87392,32
5760,-56.140312,-34.87389,0
5761,-56.13972,-34.866703,59
5762,-56.1397,-34.8672,0
5763,-56.13984,-34.868275,133
5764,-56.139412,-34.868958,0
5765,-56.13971,-34.87002,0
5766,-56.140915,-34.868267,624
5767,-56.141895,-34.867676,188
5768,-56.141914,-34.86765,0
5769,-56.14208,-34.8672,0
5770,-56.14094,-34.866585,245
5771,-56.141167,-34.865948,162
5772,-56.142265,-34.86551,0
5773,-56.14228,-34.86551,0
5774,-56.143612,-34.865295,152
5775,-56.144203,-34.86521,141
5776,-56.14421,-34.86597,0
5777,-56.143616,-34.86649,0
5778,-56.142715,-34.865963,0
5779,-56.14251,-34.86662,54
5780,-56.14337,-34.867016,74
5781,-56.142982,-34.867985,0
5782,-56.142525,-34.8687,0
5783,-56.141785,-34.869823,166
5784,-56.14106,-34.870342,0
5785,-56.14064,-34.870396,108
5786,-56.140816,-34.870728,30
5787,-56.141384,-34.870903,21
5788,-56.14195,-34.870205,0
5789,-56.14244,-34.869617,166
5790,-56.14289,-34.869072,0
5791,-56.143497,-34.86832,0
5792,-56.144264,-34.867393,259
5793,-56.14472,-34.866817,0
5794,-56.145363,-34.866043,527
5795,-56.146614,-34.86482,10
5796,-56.1477,-34.864655,55
5797,-56.149082,-34.864437,210
5798,-56.14912,-34.86443,153
5799,-56.148,-34.86536,66
5800,-56.147266,-34.86555,54
5801,-56.14637,-34.865986,0
5802,-56.145832,-34.866833,195
5803,-56.145523,-34.867214,0
5804,-56.14501,-34.867886,203
5805,-56.144432,-34.868652,150
5806,-56.143757,-34.86954,0
5807,-56.143734,-34.869564,148
5808,-56.143078,-34.870415,180
5809,-56.142666,-34.87096,205
5810,-56.14832,-34.866074,153
5811,-56.148304,-34.86609,0
5812,-56.147274,-34.8673,0
5813,-56.147255,-34.867325,74
5814,-56.148556,-34.86878,131
5815,-56.14928,-34.867916,123
5816,-56.149956,-34.86708,149
5817,-56.149357,-34.866104,34
5818,-56.14863,-34.86726,92
5819,-56.14823,-34.86774,0
5820,-56.149605,-34.86898,269
5821,-56.15001,-34.86848,116
5822,-56.151165,-34.86767,82
5823,-56.151722,-34.868076,0
5824,-56.150936,-34.86902,0
5825,-56.150368,-34.86969,142
5826,-56.151443,-34.869827,60
5827,-56.151752,-34.86945,61
5828,-56.151196,-34.86693,178
5829,-56.15089,-34.86682,0
5830,-56.149937,-34.864754,42
5831,-56.149963,-34.864697,0
5832,-56.151176,-34.864902,369
5833,-56.151512,-34.865456,0
5834,-56.151157,-34.865875,0
5835,-56.151142,-34.86589,274
5836,-56.15244,-34.866512,678
5837,-56.15244,-34.866547,0
5838,-56.15244,-34.86661,0
5839,-56.152443,-34.866657,0
5840,-56.152473,-34.86844,0
5841,-56.152473,-34.868744,0
5842,-56.152477,-34.86878,337
5843,-56.153454,-34.868717,155
5844,-56.153408,-34.868355,0
5845,-56.1534,-34.868134,76
5846,-56.15385,-34.866,113
5847,-56.153873,-34.86596,0
5848,-56.154877,-34.866703,76
5849,-56.154884,-34.867973,172
5850,-56.15575,-34.867336,64
5851,-56.156464,-34.867725,81
5852,-56.156204,-34.868607,322
5853,-56.15543,-34.869053,0
5854,-56.153603,-34.87025,0
5855,-56.1555,-34.870308,60
5856,-56.15635,-34.869854,87
5857,-56.157543,-34.86888,165
5858,-56.157566,-34.868862,55
5859,-56.158463,-34.869743,82
5860,-56.157333,-34.870636,0
5861,-56.15698,-34.87201,80
5862,-56.158375,-34.871128,0
5863,-56.159084,-34.87057,320
5864,-56.159103,-34.870556,0
5865,-56.13425,-34.86607,0
5866,-56.137146,-34.865395,0
5867,-56.137142,-34.86538,285
5868,-56.13635,-34.86544,0
5869,-56.136353,-34.865456,0
5870,-56.13906,-34.865726,0
5871,-56.13829,-34.864456,0
5872,-56.138294,-34.864494,0
5873,-56.138557,-34.86556,0
5874,-56.138565,-34.865593,0
5875,-56.139156,-34.865036,117
5876,-56.139187,-34.865,0
5877,-56.139977,-34.863956,286
5878,-56.14181,-34.863857,222
5879,-56.141365,-34.864445,0
5880,-56.14073,-34.86528,496
5881,-56.14361,-34.86469,0
5882,-56.14288,-34.863625,588
5883,-56.142845,-34.86361,0
5884,-56.14323,-34.862396,0
